mutant, misMatchPercentage, isSameDimensions, analysisTime
1136, 0.02, true, 94
1136, 0.54, true, 98
1136, 0.02, true, 95
1137, 0.04, true, 99
1137, 0.02, true, 94
1137, 0.54, true, 97
1137, 0.02, true, 95
1138, 0.04, true, 101
1138, 0.02, true, 96
1138, 0.54, true, 98
1138, 0.02, true, 94
1139, 0.58, true, 96
1139, 0.02, true, 96
1139, 0.54, true, 99
1139, 0.02, true, 96
1140, 0.58, true, 111
1140, 0.02, true, 95
1140, 0.53, true, 98
1140, 0.02, true, 95
1141, 0.04, true, 99
1141, 0.02, true, 94
1141, 0.53, true, 98
1141, 0.02, true, 96
1142, 0.04, true, 99
1142, 0.02, true, 96
1142, 0.53, true, 98
1142, 0.02, true, 96
1143, 0.58, true, 97
1143, 0.02, true, 96
1143, 0.53, true, 98
1143, 0.02, true, 96
1144, 0.04, true, 100
1144, 0.02, true, 95
1144, 0.53, true, 98
1144, 0.02, true, 95
1145, 0.57, true, 95
1145, 0.02, true, 95
1145, 0.53, true, 98
1145, 0.02, true, 95
1146, 0.03, true, 97
1146, 0.02, true, 96
1146, 0.53, true, 97
1146, 0.02, true, 94
1147, 0.57, true, 96
1147, 0.02, true, 96
1147, 0.53, true, 101
1147, 0.02, true, 96
1148, 0.03, true, 99
1148, 0.02, true, 96
1148, 0.53, true, 96
1148, 0.02, true, 96
1149, 0.58, true, 96
1149, 0.02, true, 96
1149, 0.54, true, 97
1149, 0.02, true, 95
1150, 0.04, true, 99
1150, 0.02, true, 95
1150, 0.54, true, 97
1150, 0.02, true, 94
1151, 0.04, true, 99
1151, 0.02, true, 97
1151, 0.54, true, 97
1151, 0.02, true, 97
1152, 0.04, true, 100
1152, 0.02, true, 94
1152, 0.54, true, 99
1152, 0.02, true, 94
1153, 0.03, true, 99
1153, 0.02, true, 98
1153, 0.54, true, 99
1153, 0.02, true, 94
1154, 0.03, true, 100
1154, 0.02, true, 95
1154, 0.54, true, 98
1154, 0.02, true, 95
1155, 0.03, true, 99
1155, 0.02, true, 95
1155, 0.54, true, 100
1155, 0.02, true, 95
1156, 0.03, true, 101
1156, 0.02, true, 96
1156, 0.54, true, 101
1156, 0.02, true, 95
1157, 0.03, true, 101
1157, 0.02, true, 96
1157, 0.54, true, 97
1157, 0.02, true, 95
1158, 0.58, true, 97
1158, 0.02, true, 95
1158, 0.54, true, 98
1158, 0.02, true, 97
1159, 0.03, true, 103
1159, 0.02, true, 97
1159, 0.54, true, 98
1159, 0.02, true, 96
1160, 0.58, true, 98
1160, 0.02, true, 97
1160, 0.54, true, 97
1160, 0.02, true, 95
1161, 0.58, true, 96
1161, 0.02, true, 97
1161, 0.54, true, 98
1161, 0.02, true, 95
1162, 0.58, true, 96
1162, 0.02, true, 99
1162, 0.54, true, 98
1162, 0.02, true, 95
1163, 0.04, true, 99
1163, 0.02, true, 95
1163, 0.54, true, 99
1163, 0.02, true, 96
1164, 0.04, true, 99
1164, 0.02, true, 99
1164, 0.54, true, 100
1164, 0.02, true, 95
1165, 0.57, true, 95
1165, 0.02, true, 96
1165, 0.53, true, 97
1165, 0.02, true, 97
1166, 0.57, true, 96
1166, 0.02, true, 97
1166, 0.53, true, 99
1166, 0.02, true, 95
1167, 0.57, true, 96
1167, 0.02, true, 97
1167, 0.53, true, 109
1167, 0.02, true, 95
1168, 0.02, true, 100
1168, 0.02, true, 98
1168, 0.53, true, 99
1168, 0.02, true, 100
1169, 0.02, true, 100
1169, 0.01, true, 97
1169, 0.52, true, 99
1169, 0.01, true, 96
1170, 0.04, true, 99
1170, 0.01, true, 95
1170, 0.52, true, 99
1170, 0.01, true, 96
1171, 0.04, true, 99
1171, 0.01, true, 96
1171, 0.52, true, 98
1171, 0.01, true, 97
1172, 0.58, true, 95
1172, 0.01, true, 95
1172, 0.52, true, 99
1172, 0.01, true, 97
1173, 0.58, true, 133
1173, 0.01, true, 223
1173, 0.55, true, 102
1173, 0.03, true, 143
1174, 0.59, true, 119
1174, 0.03, true, 110
1174, 0.55, true, 128
1174, 0.03, true, 109
1175, 0.05, true, 188
1175, 0.03, true, 156
1175, 0.55, true, 157
1175, 0.03, true, 110
1176, 0.59, true, 175
1176, 0.03, true, 104
1176, 0.55, true, 107
1176, 0.03, true, 110
1177, 0.60, true, 110
1177, 0.04, true, 158
1177, 0.55, true, 135
1177, 0.04, true, 119
1178, 0.60, true, 100
1178, 0.04, true, 102
1178, 0.55, true, 113
1178, 0.04, true, 103
1179, 0.60, true, 103
1179, 0.04, true, 108
1179, 0.55, true, 111
1179, 0.04, true, 108
1180, 0.60, true, 104
1180, 0.04, true, 98
1180, 0.55, true, 107
1180, 0.04, true, 102
1181, 0.05, true, 105
1181, 0.04, true, 120
1181, 0.55, true, 128
1181, 0.04, true, 113
1182, 0.59, true, 100
1182, 0.04, true, 117
1182, 0.55, true, 120
1182, 0.04, true, 118
1183, 0.59, true, 113
1183, 0.04, true, 128
1183, 0.55, true, 122
1183, 0.04, true, 114
1184, 0.05, true, 106
1184, 0.04, true, 127
1184, 0.55, true, 121
1184, 0.04, true, 117
1185, 0.05, true, 114
1185, 0.04, true, 107
1185, 0.55, true, 114
1185, 0.04, true, 117
1186, 0.59, true, 99
1186, 0.04, true, 108
1186, 0.55, true, 102
1186, 0.04, true, 109
1187, 0.59, true, 112
1187, 0.04, true, 106
1187, 0.55, true, 104
1187, 0.04, true, 109
1188, 0.05, true, 105
1188, 0.04, true, 106
1188, 0.55, true, 127
1188, 0.04, true, 116
1189, 99.86, true, 205
1189, 93.46, true, 186
1189, 90.48, true, 183
1189, 93.11, true, 183
1190, 99.86, true, 197
1190, 93.48, true, 179
1190, 90.48, true, 171
1190, 93.11, true, 181
1191, 99.86, true, 212
1191, 93.48, true, 187
1191, 90.48, true, 185
1191, 93.11, true, 166
1192, 0.74, true, 99
1192, 0.04, true, 112
1192, 0.56, true, 106
1192, 0.57, true, 109
1193, 99.86, true, 183
1193, 93.48, true, 172
1193, 90.48, true, 196
1193, 93.11, true, 192
1194, 99.86, true, 205
1194, 93.48, true, 173
1194, 90.48, true, 171
1194, 93.11, true, 180
1195, 99.86, true, 196
1195, 93.48, true, 178
1195, 90.48, true, 178
1195, 93.11, true, 183
1196, 99.86, true, 194
1196, 93.48, true, 178
1196, 90.48, true, 187
1196, 93.11, true, 174
1197, 99.86, true, 189
1197, 93.48, true, 246
1197, 90.48, true, 187
1197, 93.11, true, 172
1198, 99.86, true, 192
1198, 93.48, true, 191
1198, 90.48, true, 173
1198, 93.11, true, 238
1199, 99.86, true, 186
1199, 93.48, true, 183
1199, 90.48, true, 169
1199, 93.11, true, 180
1200, 0.74, true, 98
1200, 0.04, true, 107
1200, 0.55, true, 111
1200, 0.57, true, 109
1201, 99.86, true, 194
1201, 93.48, true, 175
1201, 90.48, true, 170
1201, 93.11, true, 178
1202, 99.86, true, 204
1202, 93.48, true, 187
1202, 90.48, true, 168
1202, 93.11, true, 183
1203, 99.86, true, 189
1203, 93.48, true, 178
1203, 90.48, true, 168
1203, 93.11, true, 172
1204, 99.86, true, 184
1204, 93.48, true, 185
1204, 90.48, true, 206
1204, 93.11, true, 191
1205, 0.04, true, 107
1205, 0.04, true, 118
1205, 0.55, true, 108
1205, 0.04, true, 103
1206, 0.04, true, 108
1206, 0.04, true, 108
1206, 0.55, true, 122
1206, 0.04, true, 108
1207, 0.04, true, 107
1207, 0.04, true, 120
1207, 0.55, true, 116
1207, 0.04, true, 105
1208, 0.59, true, 99
1208, 0.02, true, 110
1208, 0.54, true, 119
1208, 0.02, true, 144
1209, 0.05, true, 102
1209, 0.02, true, 107
1209, 0.54, true, 102
1209, 0.02, true, 108
1210, 0.05, true, 103
1210, 0.02, true, 102
1210, 0.54, true, 100
1210, 0.02, true, 105
1211, 0.59, true, 103
1211, 0.02, true, 109
1211, 0.54, true, 121
1211, 0.02, true, 118
1212, 0.60, true, 98
1212, 0.04, true, 99
1212, 0.56, true, 119
1212, 0.04, true, 113
1213, 0.60, true, 117
1213, 0.04, true, 118
1213, 0.56, true, 112
1213, 0.04, true, 111
1214, 0.60, true, 124
1214, 0.04, true, 115
1214, 0.56, true, 100
1214, 0.04, true, 119
1215, 0.06, true, 105
1215, 0.04, true, 103
1215, 0.56, true, 110
1215, 0.04, true, 102
1216, 0.61, true, 100
1216, 0.05, true, 112
1216, 0.56, true, 123
1216, 0.05, true, 117
1217, 0.61, true, 100
1217, 0.05, true, 126
1217, 0.56, true, 132
1217, 0.05, true, 113
1218, 0.61, true, 101
1218, 0.05, true, 115
1218, 75.68, true, 169
1218, 93.11, true, 178
1219, 0.07, true, 103
1219, 0.05, true, 120
1219, 80.16, true, 174
1219, 93.11, true, 182
1220, 0.06, true, 103
1220, 0.05, true, 119
1220, 81.31, true, 199
1220, 93.11, true, 191
1221, 0.06, true, 116
1221, 0.05, true, 129
1221, 80.41, true, 193
1221, 93.11, true, 191
1222, 0.06, true, 123
1222, 0.05, true, 111
1222, 0.56, true, 110
1222, 0.05, true, 106
1223, 0.60, true, 113
1223, 0.05, true, 138
1223, 0.56, true, 119
1223, 0.05, true, 108
1224, 0.60, true, 108
1224, 0.05, true, 110
1224, 0.56, true, 108
1224, 0.05, true, 101
1225, 0.60, true, 101
1225, 0.05, true, 119
1225, 0.56, true, 135
1225, 0.05, true, 122
1226, 0.60, true, 97
1226, 0.05, true, 102
1226, 0.56, true, 123
1226, 0.05, true, 102
1227, 0.06, true, 114
1227, 0.05, true, 106
1227, 0.56, true, 110
1227, 0.05, true, 140
1228, 99.86, true, 208
1228, 93.48, true, 200
1228, 90.48, true, 167
1228, 93.11, true, 199
1229, 96.47, true, 227
1229, 99.99, true, 219
1229, 90.63, true, 175
1229, 93.11, true, 185
1230, 0.61, true, 103
1230, 0.05, true, 108
1230, 0.56, true, 102
1230, 0.05, true, 118
1231, 0.07, true, 115
1231, 0.05, true, 108
1231, 0.56, true, 107
1231, 0.05, true, 109
1232, 0.06, true, 114
1232, 0.05, true, 109
1232, 0.56, true, 105
1232, 0.05, true, 108
1233, 0.06, true, 115
1233, 0.05, true, 119
1233, 0.56, true, 122
1233, 0.05, true, 122
1234, 0.06, true, 114
1234, 0.05, true, 107
1234, 0.56, true, 106
1234, 0.05, true, 119
1235, 96.48, true, 179
1235, 99.99, true, 197
1235, 90.63, true, 170
1235, 93.11, true, 177
1236, 0.60, true, 111
1236, 0.05, true, 104
1236, 0.56, true, 105
1236, 0.05, true, 111
1237, 99.86, true, 203
1237, 93.48, true, 195
1237, 90.48, true, 206
1237, 93.11, true, 185
1238, 0.60, true, 101
1238, 0.05, true, 105
1238, 0.56, true, 105
1238, 0.26, true, 106
1239, 96.48, true, 190
1239, 99.99, true, 190
1239, 90.63, true, 168
1239, 93.11, true, 184
1240, 99.86, true, 194
1240, 93.48, true, 189
1240, 90.48, true, 196
1240, 93.11, true, 172
1241, 99.86, true, 198
1241, 93.48, true, 193
1241, 90.48, true, 182
1241, 93.11, true, 172
1242, 99.86, true, 188
1242, 93.48, true, 186
1242, 90.48, true, 200
1242, 93.11, true, 193
1243, 0.07, true, 101
1243, 0.04, true, 119
1243, 0.56, true, 135
1243, 0.04, true, 127
1244, 0.59, true, 99
1244, 0.04, true, 102
1244, 0.56, true, 109
1244, 0.04, true, 123
1245, 0.59, true, 100
1245, 0.04, true, 110
1245, 0.56, true, 127
1245, 0.04, true, 119
1246, 0.59, true, 109
1246, 0.04, true, 120
1246, 0.56, true, 126
1246, 0.04, true, 105
1247, 0.59, true, 101
1247, 0.03, true, 99
1247, 0.55, true, 109
1247, 0.03, true, 112
1248, 0.60, true, 100
1248, 0.03, true, 104
1248, 0.55, true, 115
1248, 0.03, true, 122
1249, 99.86, true, 193
1249, 93.48, true, 185
1249, 90.48, true, 178
1249, 93.11, true, 183
1250, 0.60, true, 109
1250, 0.03, true, 107
1250, 0.55, true, 125
1250, 0.03, true, 105
1251, 99.86, true, 185
1251, 93.48, true, 181
1251, 90.48, true, 168
1251, 93.11, true, 292
1252, 99.86, true, 186
1252, 93.48, true, 181
1252, 90.48, true, 200
1252, 93.11, true, 180
1253, 99.86, true, 195
1253, 93.48, true, 182
1253, 90.48, true, 168
1253, 93.11, true, 184
1254, 0.60, true, 102
1254, 0.04, true, 105
1254, 0.56, true, 114
1254, 0.04, true, 104
1255, 0.61, true, 95
1255, 0.05, true, 115
1255, 0.56, true, 113
1255, 0.05, true, 122
1256, 0.61, true, 112
1256, 0.05, true, 121
1256, 0.56, true, 108
1256, 0.05, true, 107
1257, 0.61, true, 98
1257, 0.05, true, 109
1257, 0.56, true, 127
1257, 0.05, true, 114
1258, 99.86, true, 202
1258, 93.48, true, 203
1258, 90.48, true, 206
1258, 93.11, true, 195
1259, 99.86, true, 197
1259, 93.48, true, 187
1259, 90.48, true, 185
1259, 93.11, true, 177
1260, 99.86, true, 197
1260, 93.48, true, 186
1260, 90.48, true, 171
1260, 93.11, true, 188
1261, 99.86, true, 210
1261, 93.48, true, 169
1261, 90.48, true, 179
1261, 93.11, true, 168
1262, 99.86, true, 190
1262, 93.48, true, 174
1262, 90.48, true, 175
1262, 93.11, true, 176
1263, 0.06, true, 110
1263, 0.04, true, 110
1263, 0.56, true, 129
1263, 0.36, true, 129
1264, 99.86, true, 181
1264, 93.48, true, 193
1264, 90.48, true, 173
1264, 93.11, true, 178
1265, 99.86, true, 205
1265, 93.48, true, 204
1265, 90.48, true, 177
1265, 93.11, true, 179
1266, 99.86, true, 197
1266, 93.48, true, 187
1266, 90.48, true, 174
1266, 93.11, true, 183
1267, 99.86, true, 218
1267, 93.48, true, 241
1267, 90.48, true, 167
1267, 93.11, true, 176
1268, 96.47, true, 213
1268, 99.99, true, 192
1268, 90.63, true, 169
1268, 93.11, true, 175
1269, 99.86, true, 211
1269, 93.48, true, 318
1269, 90.48, true, 170
1269, 93.11, true, 202
1270, 99.86, true, 192
1270, 93.48, true, 185
1270, 90.48, true, 173
1270, 93.11, true, 180
